month,day,time,lights,T1,RH_1,T2,RH_2,T4,RH_5,T6,RH_6,T7,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
0.018377261547332376,0.007152063792050807,0.008471996248023764,0.0,0.01780803526523848,0.016099215096678946,0.016694301154062573,0.017172752799267586,0.017829464461043092,0.017072228901119552,0.012949845007885234,0.012023468537601443,0.0175378569187626,0.01832392763492278,0.016114465193845316,0.008596449955334519,0.01947217653251733,0.010590986364200644
0.018377261547332376,0.007152063792050807,0.0086949435177086,0.0,0.01780803526523848,0.016099215096678946,0.016716486272984537,0.017172752799267586,0.017829464461043092,0.0170505682173795,0.013166397599990337,0.011979382488300817,0.017567656928475908,0.018324333787158878,0.016074179030056996,0.0077368049582537055,0.01947217653251733,0.010905204109735393
0.018377261547332376,0.007152063792050807,0.008917890787393435,0.0,0.01780803526523848,0.016099215096678946,0.01677194906640705,0.017172752799267586,0.017829464461043092,0.01702650078979829,0.013603111990459755,0.01180303827907484,0.0175378569187626,0.018324739939394968,0.016033892866268672,0.006877159961172892,0.01947217653251733,0.011219421855270141
0.018377261547332376,0.007152063792050807,0.009140838057078271,0.0,0.01780803526523848,0.016124837189671004,0.01678304162198564,0.017155807861111934,0.017773826418445434,0.01700002662198604,0.01388463036019639,0.011562568908322812,0.0175378569187626,0.018325146089194153,0.01599360670489752,0.00601751496924995,0.01947217653251733,0.011515156204008729
0.018377261547332376,0.007152063792050807,0.009363785326763107,0.0,0.01778024967577385,0.016124837189671004,0.016834067396282633,0.017149029886728305,0.017746007393353105,0.016989196280116012,0.014075918486831774,0.011356166033764565,0.0175378569187626,0.018325552241430246,0.0159533205411092,0.005157869972169137,0.01947217653251733,0.011829373949543476
0.018377261547332376,0.007152063792050807,0.009586732596447942,0.0,0.017724678504422473,0.016099215096678946,0.016827411859829566,0.017133214611702117,0.017746007393353105,0.016967535596375958,0.014148102687809352,0.011400252083065191,0.0175378569187626,0.018326364543465524,0.015590745074265807,0.00601751496924995,0.01947217653251733,0.011921790933524284
0.018377261547332376,0.007152063792050807,0.009809679866132778,0.0,0.017724678504422473,0.016112026143174973,0.01684959697875153,0.017133214611702117,0.017746007393353105,0.01695550188439041,0.014429621057545987,0.01179702654480604,0.0175378569187626,0.018327176847937714,0.015228169607422416,0.006877159961172892,0.01947217653251733,0.012014207917505092
0.018377261547332376,0.007152063792050807,0.010032627135817615,0.0,0.017724678504422473,0.016191027596567164,0.016899513490502352,0.01711438690459279,0.017746007393353105,0.0169314344568092,0.015295831425966406,0.012322051341622458,0.0175378569187626,0.018327989149972992,0.014865594140579025,0.0077368049582537055,0.01947217653251733,0.0121066249014859
0.018377261547332376,0.007152063792050807,0.010255574405502451,0.0,0.017724678504422473,0.01646788854441905,0.017034842713596895,0.017217311708435993,0.017746007393353105,0.01691819737109802,0.0170246429457204,0.010698883089046263,0.0175378569187626,0.01832880145200827,0.014503018673735634,0.008596449955334519,0.01947217653251733,0.01219904188546671
0.018377261547332376,0.007152063792050807,0.010478521675187286,0.0,0.017724678504422473,0.016654360444840286,0.01748630985997624,0.017175388678438614,0.0177877359271981,0.01687006251954571,0.018258992720719496,0.0076529377241833195,0.0175378569187626,0.018329613756480456,0.014140443206892244,0.00945609494725746,0.01947217653251733,0.012291458869447519
0.018377261547332376,0.007152063792050807,0.010701468944872122,0.0,0.01778024967577385,0.016711298427843642,0.018225074282030154,0.016767957070058254,0.017829464461043092,0.016808690582282227,0.01969545825195923,0.005310365270573579,0.0175378569187626,0.018330426058515734,0.013777867740048853,0.010315739944338273,0.01947217653251733,0.012383875853428327
0.018377261547332376,0.007152063792050807,0.010924416214556958,0.0,0.01780803526523848,0.01680951645097988,0.01877215928840078,0.01639516844381341,0.017829464461043092,0.01676296247096096,0.02077822121248475,0.0031822113394181246,0.0175378569187626,0.018330832210751827,0.013818153903837175,0.011175384941419085,0.01947217653251733,0.0129753445509055
0.018377261547332376,0.007152063792050807,0.011147363484241795,0.0,0.01780803526523848,0.016778200560968584,0.019287741426368108,0.016091414749493608,0.017829464461043092,0.01670038716358195,0.02179601839537874,0.00149692183293138,0.0175378569187626,0.01833123836055101,0.013858440065208328,0.01203502993334203,0.01947217653251733,0.013548329851586513
0.018377261547332376,0.007152063792050807,0.01137031075392663,0.0,0.01780803526523848,0.016765389514472553,0.019843700478754566,0.015657122275924702,0.017905334522579447,0.0166787264798419,0.022438457748348007,0.0008155919493343557,0.0175378569187626,0.018331644512787106,0.01389872622899665,0.012894674930422841,0.01947217653251733,0.014139798549063687
0.018377261547332376,0.007152063792050807,0.011593258023611466,0.0,0.017858554516743844,0.016739767421480495,0.020341534524690237,0.015298768224837465,0.017905334522579447,0.016639015226318467,0.023135035260171178,0.0006011734268800722,0.0175378569187626,0.018332050665023202,0.013939012392784972,0.013754319927503655,0.01947217653251733,0.014731267246540858
0.018377261547332376,0.007152063792050807,0.011816205293296302,0.0,0.01788381413870758,0.016739767421480495,0.020791005009357186,0.014775860006409973,0.017905334522579447,0.016639015226318467,0.02363310622201292,0.0006011734268800722,0.0175378569187626,0.018332456814822384,0.013979298554156125,0.014613964919426597,0.01947217653251733,0.015304252547221871
0.018377261547332376,0.007152063792050807,0.012039152562981138,0.0,0.01788381413870758,0.016739767421480495,0.021062550854712498,0.014658626143582152,0.017905334522579447,0.016622769713513424,0.024318856093403205,0.0006011734268800722,0.0175378569187626,0.018332862967058477,0.014019584717944447,0.015473609916507411,0.01947217653251733,0.015895721244699044
0.018377261547332376,0.007152063792050807,0.012262099832665973,0.0,0.017959593012176683,0.01695043796243622,0.021267763191152277,0.014329517800115377,0.017905334522579447,0.016606524200708385,0.02475917970095946,0.0006011734268800722,0.0175378569187626,0.018333675269093755,0.013737581576260531,0.015473609916507411,0.01947217653251733,0.015988138228679855
0.018377261547332376,0.007152063792050807,0.01248504710235081,0.0,0.017959593012176683,0.016896346880077653,0.021267763191152277,0.014185423072099008,0.017905334522579447,0.016606524200708385,0.025065962536165814,0.0006011734268800722,0.0175378569187626,0.01833448757356594,0.013455578436993784,0.015473609916507411,0.01947217653251733,0.01608055521266066
0.018377261547332376,0.007152063792050807,0.012707994372035646,0.0,0.01798232667421741,0.016724109474339673,0.02138423505966899,0.014150278016485262,0.017905334522579447,0.02321303274142498,0.02525364144571436,0.0006011734268800722,0.017557723594480115,0.01833529987560122,0.013173575295309868,0.015473609916507411,0.01947217653251733,0.01617297219664147
0.018377261547332376,0.007152063792050807,0.01293094164172048,0.0,0.01802779399829887,0.01669279358432838,0.021661549034546347,0.01397894587036824,0.017905334522579447,0.02992784470084185,0.025477412461165513,0.0006011734268800722,0.017607390272185008,0.018336112177636497,0.012891572153625953,0.015473609916507411,0.01947217653251733,0.01626538918062228
0.018377261547332376,0.007152063792050807,0.013153888911405317,0.0,0.01802779399829887,0.016793858508109407,0.021879628740426756,0.013783890811711939,0.017905334522579447,0.02961376478661106,0.025693965053270616,0.0006011734268800722,0.017607390272185008,0.018336924482108687,0.012609569014359204,0.015473609916507411,0.01947217653251733,0.016357806164603087
0.018377261547332376,0.007152063792050807,0.013376836181090153,0.0,0.018078313249804235,0.016825174398120698,0.022022057195675085,0.013498211718677244,0.01796603057180853,0.029685967065744574,0.02582389660853368,0.0006011734268800722,0.017607390272185008,0.018337736784143965,0.012327565872675288,0.015473609916507411,0.01947217653251733,0.016450223148583895
0.018377261547332376,0.007152063792050807,0.01359978345077499,0.0,0.018131358461232604,0.01696751935776426,0.022078407396028617,0.013071324809143199,0.0179812045841158,0.029735305291022515,0.026241843111296532,0.0006011734268800722,0.017607390272185008,0.018337736784143965,0.0118441319168841,0.01633325491358822,0.01947217653251733,0.015895721244699044
0.018377261547332376,0.007152063792050807,0.013822730720459824,0.0,0.018186929632583983,0.017451492228238996,0.022174025256019896,0.012870621439232727,0.0179812045841158,0.029540359137362023,0.026618953977764863,0.0006011734268800722,0.017607390272185008,0.018337736784143965,0.011360697961092913,0.017192899905511167,0.01947217653251733,0.015341219340814196
0.018377261547332376,0.007152063792050807,0.01404567799014466,0.0,0.018186929632583983,0.016480699590915082,0.02220730293052045,0.012694394087685752,0.0179812045841158,0.02861255985049636,0.02686984562840133,0.0006011734268800722,0.017607390272185008,0.018337736784143965,0.010877264005301725,0.018052544902591977,0.01947217653251733,0.014786717436929345
0.018377261547332376,0.007152063792050807,0.014268625259829497,0.0,0.018237448884089343,0.016113449591362194,0.02220730293052045,0.012619585328333545,0.0179812045841158,0.027339392993905347,0.027313469086011344,0.0006011734268800722,0.017618427309099672,0.018337736784143965,0.010393830049510538,0.01891218989967279,0.01947217653251733,0.014232215533044495
0.018377261547332376,0.007152063792050807,0.014491572529514333,0.0,0.018262708506053084,0.015608124980997755,0.02220730293052045,0.012632011613971351,0.0179812045841158,0.025941075522556315,0.027653766011821807,0.0006011734268800722,0.01768464955376546,0.018337736784143965,0.00991039609371935,0.019771834891595733,0.01947217653251733,0.013677713629159644
0.018377261547332376,0.007152063792050807,0.014714519799199167,0.0,0.018361221041562913,0.015084295522847704,0.02220730293052045,0.01255117798605973,0.0179812045841158,0.02459329964299063,0.02763984477685152,0.0006011734268800722,0.01768464955376546,0.018337736784143965,0.009426962137928162,0.020631479888676547,0.01947217653251733,0.013123211725274793
0.018377261547332376,0.007152063792050807,0.014937467068884004,0.0,0.01840668836564437,0.014799605603560582,0.02219177334805155,0.012437835181705393,0.0179812045841158,0.023536739627410274,0.027562813923137666,0.0006011734268800722,0.01768464955376546,0.01833733063190787,0.009265817485192044,0.020631479888676547,0.01947217653251733,0.0129753445509055
0.018377261547332376,0.007152063792050807,0.01516041433856884,0.0,0.01843194798760811,0.014645873045608212,0.02206864594308177,0.012388632103846145,0.01804948763949852,0.02310352595260919,0.02768779570332009,0.0006011734268800722,0.01768464955376546,0.018336924482108687,0.009104672834873094,0.020631479888676547,0.01947217653251733,0.012808993979740044
0.018377261547332376,0.007152063792050807,0.015383361608253677,0.0,0.01853803841046485,0.014531997075331152,0.022013183149659256,0.012327128256522086,0.01804948763949852,0.0225367380614111,0.027718731789453343,0.0006011734268800722,0.01768464955376546,0.018336518329872594,0.008943528182136975,0.020631479888676547,0.01947217653251733,0.012661126805370751
0.018377261547332376,0.007152063792050807,0.015606308877938511,0.0,0.01859108362189322,0.014517762580647903,0.021926661191298952,0.012266879588500482,0.01804948763949852,0.022007254679895283,0.027526928061923785,0.0006011734268800722,0.01768464955376546,0.018336112177636497,0.008782383529400856,0.020631479888676547,0.01947217653251733,0.012513259631001456
0.018377261547332376,0.007152063792050807,0.015829256147623347,0.0,0.018692122124903943,0.014375417616733992,0.02189671128114254,0.012184790781286408,0.01804948763949852,0.021237097037007834,0.027448041049321963,0.0006011734268800722,0.017769634763503957,0.018335706027837316,0.008621238879081906,0.020631479888676547,0.01947217653251733,0.012346909059836002
0.018377261547332376,0.007152063792050807,0.016052203417308182,0.0,0.01878558273298987,0.01400532072080666,0.021874526162220576,0.012143871893852364,0.01804948763949852,0.020635411376358503,0.027414011357823675,0.0006011734268800722,0.017769634763503957,0.01833529987560122,0.008460094226345787,0.020631479888676547,0.01947217653251733,0.01219904188546671
0.018377261547332376,0.007152063792050807,0.01627515068699302,0.0,0.018836101984495233,0.014147665680450224,0.021770533423582764,0.01203992725517849,0.01804948763949852,0.020083063940987116,0.027610455493400788,0.0006011734268800722,0.017769634763503957,0.01833448757356594,0.008218377248450193,0.02149112488575736,0.01947217653251733,0.011459706013620242
0.018377261547332376,0.007152063792050807,0.016498097956677855,0.0,0.01886136160645897,0.01409072769744687,0.02162494358793687,0.011712089783281499,0.018100067683051755,0.019638117395826833,0.027576425801902504,0.0006011734268800722,0.017802745881973885,0.018333675269093755,0.0079766602705546,0.0223507698776803,0.01947217653251733,0.010720370141773775
0.018377261547332376,0.007152063792050807,0.01672104522636269,0.0,0.01886136160645897,0.01386297575689275,0.021538421629576567,0.011595357989538778,0.018153176726127204,0.019217839961500463,0.027538993138006104,0.0006011734268800722,0.01784689404508441,0.018332862967058477,0.007734943292659005,0.023210414874761116,0.01947217653251733,0.009981034269927308
0.018377261547332376,0.007152063792050807,0.016943992496047527,0.0,0.01886136160645897,0.01371920734906197,0.021461882972013468,0.011549543901067914,0.018153176726127204,0.01880628697043943,0.027491351567742982,0.0006011734268800722,0.017857931081999075,0.018332050665023202,0.007493226314763411,0.02407005987184193,0.01947217653251733,0.00924169839808084
0.018377261547332376,0.007152063792050807,0.017166939765732362,0.0,0.018916932777810348,0.013750523239073264,0.021375361013653164,0.011562095707271841,0.01818099574363253,0.01851747785390537,0.02742638579011145,0.0006011734268800722,0.01792415332666486,0.01833123836055101,0.007251509336867817,0.02492970486376487,0.01947217653251733,0.008502362526234373
0.018377261547332376,0.007152063792050807,0.0173898870354172,0.029604462320866845,0.01896997798923872,0.013835930215713468,0.02131901081329963,0.011659372199860876,0.018208814768724862,0.018275600218808096,0.027342858358634443,0.0006011734268800722,0.017944020002382374,0.018330426058515734,0.007009792358972223,0.025789349860845683,0.01947217653251733,0.007763026654387906
0.018377261547332376,0.007152063792050807,0.017612834305102035,0.0,0.01902049724074408,0.013921337192353675,0.02125667063557369,0.011745979659592792,0.018233472538724177,0.01810712823656997,0.02736575106432202,0.0006011734268800722,0.017993686680087266,0.018330019906279638,0.006969506195183901,0.0266489948579265,0.01947217653251733,0.007855443638368714
0.018377261547332376,0.007152063792050807,0.01783578157478687,0.029604462320866845,0.01902049724074408,0.013935571687036926,0.021176138654585792,0.01179555929036415,0.018258130308723492,0.017866453971588217,0.027491351567742982,0.0006011734268800722,0.018072049664586594,0.018329613756480456,0.006929220033812749,0.02750863984984944,0.01947217653251733,0.007947860622349522
0.018377261547332376,0.007152063792050807,0.018058728844471707,0.0,0.01902049724074408,0.013878633704033572,0.021120232157697767,0.011884049519049745,0.018282788078722807,0.017700388729581133,0.027474027360374572,0.0006011734268800722,0.01813893412945852,0.018329207604244363,0.0068889338700244265,0.028368284846930252,0.01947217653251733,0.00804027760633033
0.018377261547332376,0.007152063792050807,0.018281676114156542,0.0,0.01909627611421318,0.01396404068067378,0.021120232157697767,0.012202363309093281,0.01830744584872212,0.017518679661631825,0.027672327665667282,0.0006011734268800722,0.01807094596166772,0.01832880145200827,0.006848647706236104,0.029227929844011066,0.01947217653251733,0.00813269459031114
0.018377261547332376,0.007152063792050807,0.018504623383841377,0.0,0.019141743438294643,0.01396404068067378,0.021120232157697767,0.012362273312135835,0.018332103618721438,0.017424816698758255,0.027718731789453343,0.0006011734268800722,0.01807094596166772,0.018328395302209085,0.0068083615448649515,0.030087574835934005,0.01947217653251733,0.008225111574291948
0.018377261547332376,0.007152063792050807,0.018727570653526215,0.0,0.01916447710033537,0.014018131767302693,0.021104702575228874,0.012481766501222577,0.018356761388720753,0.017303276194346802,0.027648352197019183,0.0006011734268800722,0.01807094596166772,0.018327989149972992,0.00676807538107663,0.030947219833014822,0.01947217653251733,0.008317528558272756
0.018377261547332376,0.007152063792050807,0.01895051792321105,0.0,0.019221311255437194,0.014049447657313984,0.02107586191985384,0.012619585328333545,0.018381419158720064,0.017204599747401034,0.027610455493400788,0.0006011734268800722,0.01807094596166772,0.018327989149972992,0.006647216892128833,0.029227929844011066,0.01947217653251733,0.007855443638368714
0.018377261547332376,0.007152063792050807,0.019173465192895884,0.0,0.019295827145155847,0.013793226727393365,0.021042584245353293,0.012417187461532316,0.018406076928719383,0.017111940154642985,0.027653766011821807,0.0006011734268800722,0.01807094596166772,0.018327989149972992,0.006526358403181036,0.02750863984984944,0.01947217653251733,0.007393358718464672
0.018377261547332376,0.007152063792050807,0.019396412462580722,0.0,0.01932361273462048,0.0138487412622095,0.021042584245353293,0.012196798673823393,0.018360554891797568,0.016967535596375958,0.027718731789453343,0.0006011734268800722,0.01807094596166772,0.018327989149972992,0.006405499914233239,0.025789349860845683,0.01947217653251733,0.00693127379856063
0.018377261547332376,0.007152063792050807,0.019619359732265557,0.0,0.019374131986125843,0.013817425372198208,0.02093646542922758,0.012135294826499336,0.018428837947180286,0.016835164750094476,0.027718731789453343,0.0006011734268800722,0.01807094596166772,0.018327989149972992,0.006284641425285442,0.02407005987184193,0.01947217653251733,0.006469188878656588
0.018377261547332376,0.007152063792050807,0.019842307001950395,0.0,0.01939939160808958,0.013421706379008467,0.02087952362942989,0.011988857096239763,0.018428837947180286,0.016736488303148712,0.027718731789453343,0.0006011734268800722,0.01807094596166772,0.018327989149972992,0.006163782936337644,0.0223507698776803,0.01947217653251733,0.006007103958752546
0.018377261547332376,0.007152063792050807,0.02006525427163523,0.0,0.01939939160808958,0.013361921495360321,0.02077858134338207,0.01204889656771096,0.018428837947180286,0.01661615117246289,0.02782700808550589,0.0006011734268800722,0.01807094596166772,0.018327989149972992,0.006042924447389847,0.020631479888676547,0.01947217653251733,0.005545019038848504
0.018377261547332376,0.007152063792050807,0.020288201541320064,0.0,0.019424651230053318,0.013295019362235377,0.02073199259597538,0.012110400415035019,0.018479417990733524,0.01652228820958932,0.027964158064115004,0.0006011734268800722,0.01807094596166772,0.018326364543465524,0.006123496772549322,0.020631479888676547,0.01947217653251733,0.0061549711331218395
0.018377261547332376,0.007152063792050807,0.020511148811004902,0.0,0.01947517048155868,0.013206765489220729,0.020654344683630907,0.012208513693825687,0.01850470800871664,0.016435645474629102,0.027964158064115004,0.0006011734268800722,0.01807094596166772,0.018324739939394968,0.006204069100125967,0.020631479888676547,0.01947217653251733,0.006783406624191336
0.018377261547332376,0.007152063792050807,0.020734096080689737,0.0,0.019424651230053318,0.013148404053759805,0.020602579406146324,0.012237801241634854,0.01850470800871664,0.01636344319549559,0.027754823884528313,0.0006011734268800722,0.01807094596166772,0.018323115332887503,0.006284641425285442,0.020631479888676547,0.01947217653251733,0.007393358718464672
0.018377261547332376,0.007152063792050807,0.02095704335037457,0.0,0.01947517048155868,0.013176873047396656,0.020491284067707505,0.012268553165296884,0.01850470800871664,0.01628161394460757,0.027646547588475765,0.0006011734268800722,0.01810494004556312,0.018321490726380035,0.006365213750444916,0.020631479888676547,0.01947217653251733,0.008003310812738008
0.018377261547332376,0.007152063792050807,0.02117999062005941,0.0,0.019424651230053318,0.01319110754207991,0.020491284067707505,0.012330057012620943,0.01850470800871664,0.01619617457976287,0.027740387048663852,0.0006011734268800722,0.01808794300361542,0.018319866122309483,0.006445786078021561,0.020631479888676547,0.01947217653251733,0.008631746303807504
0.018377261547332376,0.007152063792050807,0.021402937889744244,0.0,0.01947517048155868,0.013222423432091202,0.02046540143284761,0.012388632103846145,0.01850470800871664,0.016148039728210564,0.027796071999372646,0.0006011734268800722,0.018099274367489194,0.018318241515802018,0.006526358403181036,0.020631479888676547,0.01947217653251733,0.00924169839808084
0.018377261547332376,0.007152063792050807,0.021625885159429082,0.0,0.01947517048155868,0.01333629940236826,0.020413636155363027,0.012509443232518404,0.01850470800871664,0.016086667790947078,0.027448041049321963,0.0006011734268800722,0.018155931171406216,0.01831661690929455,0.006486072239392713,0.020631479888676547,0.01947217653251733,0.008964447446138415
0.018377261547332376,0.007152063792050807,0.021848832429113917,0.0,0.019424651230053318,0.013390390488997173,0.02036704740795634,0.012634647493142382,0.018532527033808973,0.016040939679625815,0.02736915403672014,0.0006011734268800722,0.01807094596166772,0.018314992305223998,0.006445786078021561,0.020631479888676547,0.01947217653251733,0.008687196494195991
0.018377261547332376,0.007152063792050807,0.02207177969879875,0.0,0.01939939160808958,0.013535582349285525,0.020317870399393104,0.012811837147063984,0.018588165076406628,0.016052973395221475,0.02717518478326953,0.0006011734268800722,0.018107368196620198,0.01831336769871653,0.006405499914233239,0.020631479888676547,0.01947217653251733,0.008409945542253563
0.018377261547332376,0.007152063792050807,0.02229472696848359,0.0,0.01939939160808958,0.013675080408284296,0.02026610512190852,0.012958274881716688,0.0185603460513143,0.016028905967640266,0.02694997008748022,0.0006011734268800722,0.01808794300361542,0.018311743092209065,0.006365213750444916,0.020631479888676547,0.01947217653251733,0.00813269459031114
0.018377261547332376,0.007152063792050807,0.022517674238168424,0.0,0.019374131986125843,0.013891444750529603,0.020240222487048626,0.013147179555640582,0.0185603460513143,0.016028905967640266,0.027367916590243072,0.0006011734268800722,0.018119508936453737,0.01831011848813851,0.006324927589073764,0.020631479888676547,0.01947217653251733,0.007855443638368714
0.018377261547332376,0.007152063792050807,0.02274062150785326,0.0,0.01932361273462048,0.013917066843521666,0.020188457209564043,0.013208683402964641,0.018588165076406628,0.016028905967640266,0.027731106221741117,0.0006011734268800722,0.01810494004556312,0.01830849388163104,0.006284641425285442,0.020631479888676547,0.01947217653251733,0.007578192686426288
0.018377261547332376,0.007152063792050807,0.022963568777538097,0.0,0.01932361273462048,0.014006744168993881,0.02026610512190852,0.013280437890045,0.018588165076406628,0.016028905967640266,0.027989422529584723,0.0006011734268800722,0.018107368196620198,0.018308087729394948,0.006929220033812749,0.019771834891595733,0.01947217653251733,0.009112314620507708
0.018377261547332376,0.007152063792050807,0.02318651604722293,0.0,0.01932361273462048,0.014149089128637443,0.020214339844423942,0.013336084229564477,0.018588165076406628,0.016028905967640266,0.028066762739504026,0.0006011734268800722,0.018121937087510816,0.018307681579595766,0.007573798639922885,0.01891218989967279,0.01947217653251733,0.010664919951385288
0.018377261547332376,0.007152063792050807,0.023409463316907766,0.0,0.01932361273462048,0.014277199593597755,0.02026610512190852,0.0134576275439666,0.018588165076406628,0.016040939679625815,0.028665066616952648,0.0006011734268800722,0.01817800525296148,0.01830727542735967,0.008218377248450193,0.018052544902591977,0.01947217653251733,0.01219904188546671
0.018377261547332376,0.007152063792050807,0.023632410586592604,0.0,0.01932361273462048,0.014252289226834476,0.02026610512190852,0.013486915091775768,0.018588165076406628,0.016065007107207024,0.029245427563794328,0.0006011734268800722,0.01823319045298667,0.018306869275123577,0.0088629558569775,0.017192899905511167,0.01947217653251733,0.013733163819548129
0.018377261547332376,0.007152063792050807,0.02385535785627744,0.0,0.01932361273462048,0.014092151145634089,0.02026610512190852,0.013472271320067751,0.018588165076406628,0.016065007107207024,0.029613566970373005,0.0006011734268800722,0.01823319045298667,0.018306463125324395,0.009507534463087637,0.01633325491358822,0.01947217653251733,0.01528576915042571
0.018377261547332376,0.007152063792050807,0.024078305125962277,0.0,0.01932361273462048,0.014032366261985944,0.020214339844423942,0.013442983772258584,0.018588165076406628,0.016040939679625815,0.02952075871197326,0.0006011734268800722,0.01827954602193494,0.018306056973088302,0.010152113071614944,0.015473609916507411,0.01947217653251733,0.016819891084507127
0.018377261547332376,0.007152063792050807,0.02430125239564711,0.029604462320866845,0.01932361273462048,0.014348372075554708,0.020188457209564043,0.013442983772258584,0.018588165076406628,0.015978364372246805,0.029186958363925947,0.0006011734268800722,0.01831044973456712,0.018305244671053024,0.00991039609371935,0.015473609916507411,0.01947217653251733,0.016450223148583895
0.018377261547332376,0.007152063792050807,0.024524199665331946,0.0,0.01932361273462048,0.015028780988031572,0.020188457209564043,0.013527917655194097,0.018588165076406628,0.0159302295206945,0.029024234563641668,0.0006011734268800722,0.01831044973456712,0.018304432366580834,0.009668679115823756,0.015473609916507411,0.01947217653251733,0.01608055521266066
0.018377261547332376,0.007152063792050807,0.024747146935016784,0.0,0.01932361273462048,0.01577182168480137,0.02010304450598512,0.013672891009600808,0.018588165076406628,0.0159302295206945,0.02854433854685405,0.0006011734268800722,0.018320383068562915,0.018303620064545556,0.009426962137928162,0.015473609916507411,0.01947217653251733,0.015710887276737428
0.018377261547332376,0.007152063792050807,0.02497009420470162,0.0,0.01932361273462048,0.01709420637453735,0.020051279228500536,0.01423228314771505,0.018588165076406628,0.016028905967640266,0.02817132670695301,0.0006011734268800722,0.018379983087989528,0.018302807762510278,0.009185245160032569,0.015473609916507411,0.01947217653251733,0.015341219340814196
0.018377261547332376,0.007152063792050807,0.025193041474386453,0.0,0.01932361273462048,0.016126260637858228,0.02002539659364064,0.014585198079705392,0.018588165076406628,0.016161276813921748,0.027896614271184977,0.0006011734268800722,0.018379983087989528,0.01830199545803809,0.008943528182136975,0.015473609916507411,0.01947217653251733,0.01497155140489096
0.018377261547332376,0.007152063792050807,0.02541598874407129,0.0,0.01932361273462048,0.015868616259750383,0.019978807846233956,0.014526622988480188,0.018588165076406628,0.016236487520149123,0.02734409580511151,0.0006011734268800722,0.018379983087989528,0.018301183156002813,0.008701811204241381,0.015473609916507411,0.01947217653251733,0.014601883468967729
